emotion,video_link
Fear,https://www.youtube.com/watch?v=j5Ga3TiUGJ8
Fear,https://www.youtube.com/watch?v=lc15wPZoLgk
Fear,https://www.youtube.com/watch?v=Xn4_jW91ASY
Fear,https://www.youtube.com/watch?v=Hn-b_CLa3Rg
Fear,https://www.youtube.com/watch?v=keDP9V2BHkg
Fear,https://www.youtube.com/watch?v=pgrDbFLhtiI
Fear,https://www.youtube.com/watch?v=n9S_SO81_Mk
Fear,https://www.youtube.com/watch?v=Yx9DlZ8cEPA
Fear,https://www.youtube.com/watch?v=ypReGvdnJFY
Fear,https://www.youtube.com/watch?v=PW7AKzS18yk
Fear,https://www.youtube.com/watch?v=Rk_Yqutf_3Y
Fear,https://www.youtube.com/watch?v=28yVQBmLxBA
Fear,https://www.youtube.com/watch?v=UVyULv7Zp0Q
Fear,https://www.youtube.com/watch?v=G2kNlNWtxPA
Fear,https://www.youtube.com/watch?v=CJEJwbBLWMo
Fear,https://www.youtube.com/watch?v=hBQxnzkXy4s
Fear,https://www.youtube.com/watch?v=UBjn5glYyLI
Fear,https://www.youtube.com/watch?v=UTM6BZ5KLyY
Fear,https://www.youtube.com/watch?v=XLyVTxnXUB4
Fear,https://www.youtube.com/watch?v=KUaOhmJKp10
Fear,https://www.youtube.com/watch?v=A_UGfa45KPg
Fear,https://www.youtube.com/watch?v=YMyx3PTTqho
Fear,https://www.youtube.com/watch?v=g6HgA95tD2I
Fear,https://www.youtube.com/watch?v=PqG-pkLtPEo
Fear,https://www.youtube.com/watch?v=fYZtTISSEJ8
Fear,https://www.youtube.com/watch?v=UbdBsLxKTTk
Fear,https://www.youtube.com/watch?v=oNT50Cca-As
Fear,https://www.youtube.com/watch?v=g-JXIxumzCk
Fear,https://www.youtube.com/watch?v=DHRvS_M_-JU
Fear,https://www.youtube.com/watch?v=OvmtIKHspJI
Fear,https://www.youtube.com/watch?v=tZCO2wl0WMM
Fear,https://www.youtube.com/watch?v=s9i8nmBHY_Y
Fear,https://www.youtube.com/watch?v=7SoNVwTxixM
Fear,https://www.youtube.com/watch?v=q47C6oSZn8g
Fear,https://www.youtube.com/watch?v=9hQ9XFJ4xH0
Fear,https://www.youtube.com/watch?v=L3oltCcI1W4
Fear,https://www.youtube.com/watch?v=aTxDwY9Rq3A
Fear,https://www.youtube.com/watch?v=xEPsMzpJ13c
Fear,https://www.youtube.com/watch?v=2vVLdkdFJ3I
Fear,https://www.youtube.com/watch?v=Knl31eaysuw
Fear,https://www.youtube.com/watch?v=nA07foD-Gcc
Fear,https://www.youtube.com/watch?v=ltPIXZ6wl9U
Fear,https://www.youtube.com/watch?v=LlhP64VrJfo
Fear,https://www.youtube.com/watch?v=_AXfFLF3I0k
Fear,https://www.youtube.com/watch?v=Wl67nyh2oFY
Fear,https://www.youtube.com/watch?v=IhNvINIcKMk
Fear,https://www.youtube.com/watch?v=Z7Aq93SBB_0
Fear,https://www.youtube.com/watch?v=8CywxC5hpxo
Fear,https://www.youtube.com/watch?v=Pu7w4ki8UFo
Fear,https://www.youtube.com/watch?v=HcywzFHyqsY
Fear,https://www.youtube.com/watch?v=VRa1mgveL0E
Fear,https://www.youtube.com/watch?v=iRszQea7FRw
Fear,https://www.youtube.com/watch?v=Bftuyt_Za8U
Fear,https://www.youtube.com/watch?v=PnoExSP3Nc4
Fear,https://www.youtube.com/watch?v=yECCfDl1mMI
Fear,https://www.youtube.com/watch?v=ViONelnLmCI
Fear,https://www.youtube.com/watch?v=0fn0jJ9Mtgw
Fear,https://www.youtube.com/watch?v=-u2P6lCCwpU
Fear,https://www.youtube.com/watch?v=Lzj8AyXNYLY
Fear,https://www.youtube.com/watch?v=NekeDTHnHTI
Fear,https://www.youtube.com/watch?v=eperVcxh0Y4
Fear,https://www.youtube.com/watch?v=wih2g3wk2eE
Fear,https://www.youtube.com/watch?v=923tO8adR1s
Fear,https://www.youtube.com/watch?v=myL4QF_Jckw
Fear,https://www.youtube.com/watch?v=JmXCr-azv0s
Fear,https://www.youtube.com/watch?v=g--gbC7r27Y
Fear,https://www.youtube.com/watch?v=BSvSH_qpKwE
Fear,https://www.youtube.com/watch?v=qOGAVmnX1oI
Fear,https://www.youtube.com/watch?v=S1ZgZD8cdC8
Fear,https://www.youtube.com/watch?v=Fal8SYli0Qw
Fear,https://www.youtube.com/watch?v=cVMa7EmVwl4
Fear,https://www.youtube.com/watch?v=TO6kAFgTb-Y
Fear,https://www.youtube.com/watch?v=PLAO5y-taqc
Fear,https://www.youtube.com/watch?v=FlRz6qQZfCc
Fear,https://www.youtube.com/watch?v=mLKMf1hIisU
Fear,https://www.youtube.com/watch?v=4v2iBjAMIVg
Fear,https://www.youtube.com/watch?v=v9HEiQ7vc70
Fear,https://www.youtube.com/watch?v=jb7Je-9h1JY
Fear,https://www.youtube.com/watch?v=pH5QVapHs0Y
Fear,https://www.youtube.com/watch?v=QRHFohUl2K8
Fear,https://www.youtube.com/watch?v=FlvdDfpC45M
Fear,https://www.youtube.com/watch?v=lD0e4t6mJIY
Fear,https://www.youtube.com/watch?v=ZPLpgHobfLI
Fear,https://www.youtube.com/watch?v=jnUIWZrLHBs
Fear,https://www.youtube.com/watch?v=JQag376cvZM
Fear,https://www.youtube.com/watch?v=pgVd4vRu9ZQ
Fear,https://www.youtube.com/watch?v=iRQF8hyGeCE
Fear,https://www.youtube.com/watch?v=ICT5oTkHPjg
Fear,https://www.youtube.com/watch?v=0k_0N1LEass
Fear,https://www.youtube.com/watch?v=xxOX-iwRXvI
Fear,https://www.youtube.com/watch?v=kjXhnf_1tBM
Fear,https://www.youtube.com/watch?v=QR_cHM42SwA
Fear,https://www.youtube.com/watch?v=zuuFvpuVPKA
Fear,https://www.youtube.com/watch?v=nLPsbz8pzVY
Fear,https://www.youtube.com/watch?v=bOiOdIdJmGY
Fear,https://www.youtube.com/watch?v=k-VtVie9tXQ
Fear,https://www.youtube.com/watch?v=Iu166LuP9cA
Fear,https://www.youtube.com/watch?v=qoFeCcU-IfM
Fear,https://www.youtube.com/watch?v=1iwbg1nboFI
Fear,https://www.youtube.com/watch?v=wLSJHRFxfdE
Fear,https://www.youtube.com/watch?v=0WRLzKEdWIg
Fear,https://www.youtube.com/watch?v=T5HbJ7cT7n8
Fear,https://www.youtube.com/watch?v=vxyM67kA62c
Fear,https://www.youtube.com/watch?v=mzcKMGoPDMI
Fear,https://www.youtube.com/watch?v=BLAp1GLc2Pc
Fear,https://www.youtube.com/watch?v=ZDa0Q8o5Frw
Fear,https://www.youtube.com/watch?v=4kmZe4ES91k
Fear,https://www.youtube.com/watch?v=wMWFjo7Yj9k
Fear,https://www.youtube.com/watch?v=_Q9yoIbWT5A
Fear,https://www.youtube.com/watch?v=08e_SRkKcgo
Fear,https://www.youtube.com/watch?v=B_6axOwoMfo
Fear,https://www.youtube.com/watch?v=FP2gnZeImoA
Fear,https://www.youtube.com/watch?v=iSZfvu6oKbI
Fear,https://www.youtube.com/watch?v=BlAY-BMXVnw
Fear,https://www.youtube.com/watch?v=I5bb9QIrlaw
Fear,https://www.youtube.com/watch?v=SWTWxgWvkig
Fear,https://www.youtube.com/watch?v=3t-DG5W7Aqk
Fear,https://www.youtube.com/watch?v=h4smmEUBrI8
Fear,https://www.youtube.com/watch?v=8N8dYYgIFNI
Fear,https://www.youtube.com/watch?v=zxn5XmoPw0E
Fear,https://www.youtube.com/watch?v=7-79uD6mL2I
Fear,https://www.youtube.com/watch?v=Z637S-CTht8
Fear,https://www.youtube.com/watch?v=2hGxvjioM3o
Fear,https://www.youtube.com/watch?v=vTezWvFZUOo
Fear,https://www.youtube.com/watch?v=D2twCJUox0s
Fear,https://www.youtube.com/watch?v=5gH0SQB_y6o
Fear,https://www.youtube.com/watch?v=RizWcaFr7mU
Fear,https://www.youtube.com/watch?v=Df_Br6IJ2ZI
Fear,https://www.youtube.com/watch?v=ioXc7o2aXqo
Fear,https://www.youtube.com/watch?v=BtIJ0oFuOOA
Fear,https://www.youtube.com/watch?v=FAYoKhWexoI
Fear,https://www.youtube.com/watch?v=ZoojRibTWMQ
Fear,https://www.youtube.com/watch?v=VM6fdIAgtu0
Fear,https://www.youtube.com/watch?v=fnZbHeNV51A
Fear,https://www.youtube.com/watch?v=-era8hpjhx0
Fear,https://www.youtube.com/watch?v=-_MZ7gf7JSo
Fear,https://www.youtube.com/watch?v=HTPqOBq76cg
Fear,https://www.youtube.com/watch?v=Hj6h_y6V1K8
Fear,https://www.youtube.com/watch?v=3pJ6_UceRGU
Fear,https://www.youtube.com/watch?v=33AqRtVPww8
Fear,https://www.youtube.com/watch?v=VUGMOf6wncM
Fear,https://www.youtube.com/watch?v=3jy3oRlBdvo
Fear,https://www.youtube.com/watch?v=8EZT98y1cxU
Fear,https://www.youtube.com/watch?v=wpDzi8oI4XA
Fear,https://www.youtube.com/watch?v=bW1wqf_D-zs
Fear,https://www.youtube.com/watch?v=TJgNibBpA50
Fear,https://www.youtube.com/watch?v=WSqK_C-G6UU
Fear,https://www.youtube.com/watch?v=Z_GxLEv86qQ
Fear,https://www.youtube.com/watch?v=WpGGgnhoAak
Fear,https://www.youtube.com/watch?v=9CBJOYw6NbA
Fear,https://www.youtube.com/watch?v=qnTWDIS1zVI
Fear,https://www.youtube.com/watch?v=y8FIdfQL9TQ
Fear,https://www.youtube.com/watch?v=tmPiocbv0jo
Fear,https://www.youtube.com/watch?v=n0K263EUvH0
Fear,https://www.youtube.com/watch?v=N_tbU7mhihg
Fear,https://www.youtube.com/watch?v=J4mMIZQuEHs
Fear,https://www.youtube.com/watch?v=RubsCTddRnQ
Fear,https://www.youtube.com/watch?v=4A8fC0Nh4tI
Fear,https://www.youtube.com/watch?v=AEOpNPhE_Mw
Fear,https://www.youtube.com/watch?v=ICRV-987zbw
Fear,https://www.youtube.com/watch?v=YQolPym5dpo
Fear,https://www.youtube.com/watch?v=lWVJQJmdhz0
Fear,https://www.youtube.com/watch?v=lsYESHjHuh0
Fear,https://www.youtube.com/watch?v=atUr08r_Eso
Fear,https://www.youtube.com/watch?v=gtuwRlXgafo
Fear,https://www.youtube.com/watch?v=N-OEck0qIuw
Fear,https://www.youtube.com/watch?v=7Dl-tW3ZtQc
Fear,https://www.youtube.com/watch?v=8RD8OY1GBNY
Fear,https://www.youtube.com/watch?v=VMJfjV45k1I
Fear,https://www.youtube.com/watch?v=KFU2OZ069CE
Fear,https://www.youtube.com/watch?v=HK6HVh_U4ok
Fear,https://www.youtube.com/watch?v=jEXt2eDWDDU
Fear,https://www.youtube.com/watch?v=pTJUDQDtf6U
Fear,https://www.youtube.com/watch?v=6fa18mYMh6A
Fear,https://www.youtube.com/watch?v=lsIhuwLM0xM
Fear,https://www.youtube.com/watch?v=kmbVqTTLbH4
Fear,https://www.youtube.com/watch?v=yrTT8IAD8xQ
Fear,https://www.youtube.com/watch?v=lUIrdL-gG7E
Fear,https://www.youtube.com/watch?v=ZKhWp23QD3Q
Fear,https://www.youtube.com/watch?v=OhuELXauH2Q
Fear,https://www.youtube.com/watch?v=5UEHSN7A-C4
Fear,https://www.youtube.com/watch?v=31dfy_gtrSc
Fear,https://www.youtube.com/watch?v=A9EAGRjkxME
Fear,https://www.youtube.com/watch?v=bm1xpvCkxzc
Fear,https://www.youtube.com/watch?v=EwitNOhL2Lg
Fear,https://www.youtube.com/watch?v=wZkZK_plNJE
Fear,https://www.youtube.com/watch?v=rTs_IOZclS4
Fear,https://www.youtube.com/watch?v=L5mG_EIsxp0
Fear,https://www.youtube.com/watch?v=jGbGc6pfeU0
Fear,https://www.youtube.com/watch?v=WuzTCUlAsR4
Fear,https://www.youtube.com/watch?v=OkYTNqWtsis
Fear,https://www.youtube.com/watch?v=o4qO4xLTaBQ
Fear,https://www.youtube.com/watch?v=XxahpBHNM3w
Fear,https://www.youtube.com/watch?v=CHMHBQyhfrs
Fear,https://www.youtube.com/watch?v=YYqxX0rwaQ4
Fear,https://www.youtube.com/watch?v=Y1eRBkG8plU
Fear,https://www.youtube.com/watch?v=qd_eWFAs6rg
Fear,https://www.youtube.com/watch?v=u6VOummMtbs
Fear,https://www.youtube.com/watch?v=WIcidlkwqFY
Fear,https://www.youtube.com/watch?v=ZQD3Y4U7u3U
Fear,https://www.youtube.com/watch?v=pOR0lJJ--S4
Fear,https://www.youtube.com/watch?v=M9vwUueqS1k
Fear,https://www.youtube.com/watch?v=_bO2ErvNiHA
Fear,https://www.youtube.com/watch?v=H8uQhythLY8
Fear,https://www.youtube.com/watch?v=qBtxmvgoZS4
Fear,https://www.youtube.com/watch?v=63E1bOBYX9o
Fear,https://www.youtube.com/watch?v=4dwZO5cv3Go
Fear,https://www.youtube.com/watch?v=KdOxzSCHmSA
Fear,https://www.youtube.com/watch?v=Z4N9xWuB4as
Fear,https://www.youtube.com/watch?v=j-t2-Cdkcuw
Fear,https://www.youtube.com/watch?v=J270ztX8CD0
Fear,https://www.youtube.com/watch?v=HYAi7KJ_u00
Fear,https://www.youtube.com/watch?v=6dsfr-W05Js
Fear,https://www.youtube.com/watch?v=Jv4tushbPTo
Fear,https://www.youtube.com/watch?v=CyBad1P5GRc
Fear,https://www.youtube.com/watch?v=LQBiit6OXRk
Fear,https://www.youtube.com/watch?v=p1_Lo5I6V-c
Fear,https://www.youtube.com/watch?v=ZfTEiZShllA
Fear,https://www.youtube.com/watch?v=-e-BtWLbNwA
Fear,https://www.youtube.com/watch?v=mPDrrqjgCio
Fear,https://www.youtube.com/watch?v=jIvNLHpALj0
Fear,https://www.youtube.com/watch?v=XpnUbRbDucM
Fear,https://www.youtube.com/watch?v=xuSogr1p908
Fear,https://www.youtube.com/watch?v=pEmUU8UE6PU
Fear,https://www.youtube.com/watch?v=960XpzrqmDQ
Fear,https://www.youtube.com/watch?v=j1oePVPD9nY
Fear,https://www.youtube.com/watch?v=SjbopH26pj8
Fear,https://www.youtube.com/watch?v=eBbeOGFzUa0
Fear,https://www.youtube.com/watch?v=a66EPMCNK2A
Fear,https://www.youtube.com/watch?v=aB2qfYuaZHw
Fear,https://www.youtube.com/watch?v=ZuiAwVeIkVw
Fear,https://www.youtube.com/watch?v=KXDprKLRmvQ
Fear,https://www.youtube.com/watch?v=Tx4cJRPOEoI
Fear,https://www.youtube.com/watch?v=ZrrjkCH6GPk
Fear,https://www.youtube.com/watch?v=Uh43pJVDTeQ
Fear,https://www.youtube.com/watch?v=v4RdW5l2r_E
Fear,https://www.youtube.com/watch?v=Poq8ifg0DUU
Fear,https://www.youtube.com/watch?v=hfoIbXhRTvs
Fear,https://www.youtube.com/watch?v=A8MIxlsZmB4
Fear,https://www.youtube.com/watch?v=ySMreiWDuVk
Fear,https://www.youtube.com/watch?v=nS4COI_n9_c
Fear,https://www.youtube.com/watch?v=EmEVqLIPDxw
Fear,https://www.youtube.com/watch?v=jNP6XBKsR3A
Fear,https://www.youtube.com/watch?v=QfcOA-YZ5JA
Fear,https://www.youtube.com/watch?v=aqDGJYi2RYM
Fear,https://www.youtube.com/watch?v=Kg7YNIwQTxA
Fear,https://www.youtube.com/watch?v=rCafbj1Sma4
Fear,https://www.youtube.com/watch?v=O4IZxpCU2K4
Fear,https://www.youtube.com/watch?v=e4sM1-U6Xdg
Fear,https://www.youtube.com/watch?v=7aMyiZc0i1s
Fear,https://www.youtube.com/watch?v=mVBdpOh0Dgo
Fear,https://www.youtube.com/watch?v=1YKkcoBxoxo
Fear,https://www.youtube.com/watch?v=Xu8I895yKf0
Fear,https://www.youtube.com/watch?v=_TBVOLuTHTI
Fear,https://www.youtube.com/watch?v=6ULv5ocwUUU
Fear,https://www.youtube.com/watch?v=w59A2PYfiO8
Fear,https://www.youtube.com/watch?v=rkDa5b_SvKk
Fear,https://www.youtube.com/watch?v=peHyIfIz4Nw
Fear,https://www.youtube.com/watch?v=5hqLYeIbAC8
Fear,https://www.youtube.com/watch?v=yyx9qitbvw4
Fear,https://www.youtube.com/watch?v=n3s_SRB0Tvo
Fear,https://www.youtube.com/watch?v=Gp4qaDNdcAU
Fear,https://www.youtube.com/watch?v=GJhScjOjoa8
Fear,https://www.youtube.com/watch?v=UJsZo-9AILw
Fear,https://www.youtube.com/watch?v=zdK1YCFKhhY
Fear,https://www.youtube.com/watch?v=tdjsnUSi0fE
Fear,https://www.youtube.com/watch?v=U17TzTsia8g
Fear,https://www.youtube.com/watch?v=V3nQx1eoeEM
Fear,https://www.youtube.com/watch?v=-3g5Pw2bk9A
Fear,https://www.youtube.com/watch?v=opoG170XbpQ
Fear,https://www.youtube.com/watch?v=YBly4yao-7M
Fear,https://www.youtube.com/watch?v=u4NsZ1UU5Vs
Fear,https://www.youtube.com/watch?v=4Vf199PZ2RA
Fear,https://www.youtube.com/watch?v=nGE_pmlL1Oo
Fear,https://www.youtube.com/watch?v=pv5kyvJSq3g
Fear,https://www.youtube.com/watch?v=5lAIhvloYVo
Fear,https://www.youtube.com/watch?v=7-drQDI5XIY
Fear,https://www.youtube.com/watch?v=mckCqLzFO7Y
Fear,https://www.youtube.com/watch?v=_oz6zWmjQuw
Fear,https://www.youtube.com/watch?v=Ss_oW71By00
Fear,https://www.youtube.com/watch?v=qkHkX6Q0qMM
Fear,https://www.youtube.com/watch?v=O0EXp6UQpy8
Fear,https://www.youtube.com/watch?v=AxDwTwuUgQg
Fear,https://www.youtube.com/watch?v=BvoHYo92HEw
Fear,https://www.youtube.com/watch?v=DjsTYNi1X5I
Neutral,https://www.youtube.com/watch?v=RIriENOmOpo
Neutral,https://www.youtube.com/watch?v=TIOZUdc0aL8
Neutral,https://www.youtube.com/watch?v=fdEzDqiSC3U
Neutral,https://www.youtube.com/watch?v=6JGGFYIcrLY
Neutral,https://www.youtube.com/watch?v=ZwGPx75hVLk
Neutral,https://www.youtube.com/watch?v=TvNAnuBh5Nw
Neutral,https://www.youtube.com/watch?v=5J-8vmMVKjs
Neutral,https://www.youtube.com/watch?v=cULVDmIDIzI
Neutral,https://www.youtube.com/watch?v=VQ2-HPwxAZY
Neutral,https://www.youtube.com/watch?v=qFYj1w69OZA
Neutral,https://www.youtube.com/watch?v=dAUHa5K38t4
Neutral,https://www.youtube.com/watch?v=-twi5MBq1TQ
Neutral,https://www.youtube.com/watch?v=jGugscZJxis
Neutral,https://www.youtube.com/watch?v=lewVFlngGCk
Neutral,https://www.youtube.com/watch?v=HcNfL0Lf6vQ
Neutral,https://www.youtube.com/watch?v=JXIiQFSj8Yg
Neutral,https://www.youtube.com/watch?v=91EzD9VgwGk
Neutral,https://www.youtube.com/watch?v=cChZEYVRvIE
Neutral,https://www.youtube.com/watch?v=zl1CsDDmN6s
Neutral,https://www.youtube.com/watch?v=IW9i3bJ8bkU
Neutral,https://www.youtube.com/watch?v=803l9Wz_XFY
Neutral,https://www.youtube.com/watch?v=F3Td3_c96vo
Neutral,https://www.youtube.com/watch?v=yBBu8rVB0DQ
Neutral,https://www.youtube.com/watch?v=e4N9al7vhVQ
Neutral,https://www.youtube.com/watch?v=KMocA8G_puU
Neutral,https://www.youtube.com/watch?v=k22zWP3p42Y
Neutral,https://www.youtube.com/watch?v=DDb7OILQMMA
Neutral,https://www.youtube.com/watch?v=7VY191_NiHA
Neutral,https://www.youtube.com/watch?v=wlWtJrCscyE
Neutral,https://www.youtube.com/watch?v=ex3qqcsO1mk
Neutral,https://www.youtube.com/watch?v=VffosKXVZoY
Neutral,https://www.youtube.com/watch?v=-6uqH-0TiDk
Neutral,https://www.youtube.com/watch?v=7dhKeHT2Bdk
Neutral,https://www.youtube.com/watch?v=291X-45t83A
Neutral,https://www.youtube.com/watch?v=4SIsUWIIFMo
Neutral,https://www.youtube.com/watch?v=ANrTbPl6-Ew
Neutral,https://www.youtube.com/watch?v=QCTtc36u-Kk
Neutral,https://www.youtube.com/watch?v=XJelQ8FUZ0o
Neutral,https://www.youtube.com/watch?v=2N_scTuXjbc
Neutral,https://www.youtube.com/watch?v=3M377ycIwDA
Neutral,https://www.youtube.com/watch?v=lwz5bMN8jX8
Neutral,https://www.youtube.com/watch?v=sNKD014uRj0
Neutral,https://www.youtube.com/watch?v=XqxruZnyHKM
Neutral,https://www.youtube.com/watch?v=NFbmkNCV4K4
Neutral,https://www.youtube.com/watch?v=1d1LOyBesMA
Neutral,https://www.youtube.com/watch?v=H47mzxzTDuI
Neutral,https://www.youtube.com/watch?v=-Z9jQn442Ts
Neutral,https://www.youtube.com/watch?v=gmLekIa4J5E
Neutral,https://www.youtube.com/watch?v=EYFc6IKnZ-Y
Neutral,https://www.youtube.com/watch?v=g77Yt9JIul0
Neutral,https://www.youtube.com/watch?v=2HSIhUEp0G8
Neutral,https://www.youtube.com/watch?v=HuFPFbErlYs
Neutral,https://www.youtube.com/watch?v=7UG_DjiD-e8
Neutral,https://www.youtube.com/watch?v=vR5fYsnSoG0
Neutral,https://www.youtube.com/watch?v=YdqO4MhIH9M
Neutral,https://www.youtube.com/watch?v=atBwzD_m_6E
Neutral,https://www.youtube.com/watch?v=WL8sboG-6tg
Neutral,https://www.youtube.com/watch?v=xzUeWZmV8P4
Neutral,https://www.youtube.com/watch?v=DcdAnDTtmHk
Neutral,https://www.youtube.com/watch?v=0Olv8zM_rps
Neutral,https://www.youtube.com/watch?v=dUPXRnyvLtE
Neutral,https://www.youtube.com/watch?v=Llw7cXHmDDo
Neutral,https://www.youtube.com/watch?v=PTAScUlG7ZA
Neutral,https://www.youtube.com/watch?v=3lI0V5g_bZ4
Neutral,https://www.youtube.com/watch?v=pmC2aVle85A
Neutral,https://www.youtube.com/watch?v=lM28Mt4PhyA
Neutral,https://www.youtube.com/watch?v=8qhpfB7qWtM
Neutral,https://www.youtube.com/watch?v=Y7sVX52309U
Neutral,https://www.youtube.com/watch?v=JN4tw2MMz50
Neutral,https://www.youtube.com/watch?v=yTMranLmKHc
Neutral,https://www.youtube.com/watch?v=Jfvfh2aPyno
Neutral,https://www.youtube.com/watch?v=A9XHJ00yLrM
Neutral,https://www.youtube.com/watch?v=WtiUfL64FTo
Neutral,https://www.youtube.com/watch?v=qkwr0t_z3jU
Neutral,https://www.youtube.com/watch?v=hpdLYL5MXSU
Neutral,https://www.youtube.com/watch?v=rC0YWZ0lly8
Neutral,https://www.youtube.com/watch?v=t8UkfCF5reU
Neutral,https://www.youtube.com/watch?v=FRTUZZ-djxQ
Neutral,https://www.youtube.com/watch?v=MpkWTwtfA6E
Neutral,https://www.youtube.com/watch?v=kVorLxDOhog
Neutral,https://www.youtube.com/watch?v=hgpNla8AkIQ
Neutral,https://www.youtube.com/watch?v=U5ZmG4ZD-Vo
Neutral,https://www.youtube.com/watch?v=tpvNtKjlf5E
Neutral,https://www.youtube.com/watch?v=vb3rQ9VDRKc
Neutral,https://www.youtube.com/watch?v=l3R9ao3W03E
Neutral,https://www.youtube.com/watch?v=X5q-8QSh_YU
Neutral,https://www.youtube.com/watch?v=qTE453yc1rc
Neutral,https://www.youtube.com/watch?v=C5cSb4rDNfg
Neutral,https://www.youtube.com/watch?v=NPnxw00z63I
Neutral,https://www.youtube.com/watch?v=cFzAw52wR2E
Neutral,https://www.youtube.com/watch?v=1FMDlWOu-AI
Neutral,https://www.youtube.com/watch?v=cjoz0FZ-wWs
Neutral,https://www.youtube.com/watch?v=h2JH0vqDcYc
Neutral,https://www.youtube.com/watch?v=XD1cW3z5epg
Neutral,https://www.youtube.com/watch?v=-GydnFPTgus
Neutral,https://www.youtube.com/watch?v=A56mZxSXKn8
Neutral,https://www.youtube.com/watch?v=fFWL-UrjOkU
Neutral,https://www.youtube.com/watch?v=ElpQ4sjJjbY
Neutral,https://www.youtube.com/watch?v=GrzZ2qSayfY
Neutral,https://www.youtube.com/watch?v=-t5b7MrWENk
Neutral,https://www.youtube.com/watch?v=hHih9UOh_bs
Neutral,https://www.youtube.com/watch?v=L67njBCJvZY
Neutral,https://www.youtube.com/watch?v=eXUeH6kLCQQ
Neutral,https://www.youtube.com/watch?v=jUmaN1q599I
Neutral,https://www.youtube.com/watch?v=dxSDZJHfwiw
Neutral,https://www.youtube.com/watch?v=OuGaf7z_UcQ
Neutral,https://www.youtube.com/watch?v=-6PKH3M-xPU
Neutral,https://www.youtube.com/watch?v=UWOkoxNks4g
Neutral,https://www.youtube.com/watch?v=mMvmAwnMBDk
Neutral,https://www.youtube.com/watch?v=PKzA-BRCTQ0
Neutral,https://www.youtube.com/watch?v=3klmxiU4E1k
Neutral,https://www.youtube.com/watch?v=AEr7NcU8cHw
Neutral,https://www.youtube.com/watch?v=R7w5_6u3Nys
Neutral,https://www.youtube.com/watch?v=Tj9dYSQQDmg
Neutral,https://www.youtube.com/watch?v=MFX1wENYymA
Neutral,https://www.youtube.com/watch?v=-7DEJVJG0pc
Neutral,https://www.youtube.com/watch?v=J2Bt3sE8Gmo
Neutral,https://www.youtube.com/watch?v=S74cV_L5u54
Neutral,https://www.youtube.com/watch?v=GA82PqcT0kw
Neutral,https://www.youtube.com/watch?v=Kg7YUgxAvdY
Neutral,https://www.youtube.com/watch?v=DT3VrvQUS3M
Neutral,https://www.youtube.com/watch?v=9q2aLB98gSk
Neutral,https://www.youtube.com/watch?v=C-5VT5JxuEQ
Neutral,https://www.youtube.com/watch?v=8nmoFz_3qrk
Neutral,https://www.youtube.com/watch?v=yEBee5d_S8U
Neutral,https://www.youtube.com/watch?v=0jG4aZRwsiI
Neutral,https://www.youtube.com/watch?v=fN3ZNPpVznA
Neutral,https://www.youtube.com/watch?v=tApbejtfzYA
Neutral,https://www.youtube.com/watch?v=u6Jp7pPi5fg
Neutral,https://www.youtube.com/watch?v=TBX-PJyifts
Neutral,https://www.youtube.com/watch?v=8uKIH7AnVfg
Neutral,https://www.youtube.com/watch?v=QlFwVjhllzQ
Neutral,https://www.youtube.com/watch?v=4Xw5VFgAAB0
Neutral,https://www.youtube.com/watch?v=2qZKhLraNzo
Neutral,https://www.youtube.com/watch?v=qvTtvP5Neqg
Neutral,https://www.youtube.com/watch?v=V7KoN5_4wQA
Neutral,https://www.youtube.com/watch?v=eKLi8n6ooLc
Neutral,https://www.youtube.com/watch?v=S2OAdkSZWpg
Neutral,https://www.youtube.com/watch?v=M1mFkTW7aP0
Neutral,https://www.youtube.com/watch?v=x7N3UJHatg0
Neutral,https://www.youtube.com/watch?v=tNdlz0LmVTk
Neutral,https://www.youtube.com/watch?v=5eSDH9leFck
Neutral,https://www.youtube.com/watch?v=pt5UvBQu0sA
Neutral,https://www.youtube.com/watch?v=7ZHC2jgEc1M
Neutral,https://www.youtube.com/watch?v=MZgiX6of04g
Neutral,https://www.youtube.com/watch?v=mJPEf7vWb6Q
Neutral,https://www.youtube.com/watch?v=BQ3dsdeSpag
Neutral,https://www.youtube.com/watch?v=JJr9s7GNwg0
Neutral,https://www.youtube.com/watch?v=CcPXolTwGoI
Neutral,https://www.youtube.com/watch?v=i_cKDAFG0Mo
Neutral,https://www.youtube.com/watch?v=R_br9jiFIug
Neutral,https://www.youtube.com/watch?v=32Tk8R_7dus
Neutral,https://www.youtube.com/watch?v=M6fGsr45BQE
Neutral,https://www.youtube.com/watch?v=FJDfG7EzBeE
Neutral,https://www.youtube.com/watch?v=bHsUCxv0GYY
Neutral,https://www.youtube.com/watch?v=JTfH1DAvrSg
Neutral,https://www.youtube.com/watch?v=hHadv9dMVJY
Neutral,https://www.youtube.com/watch?v=Jdg13nO-3uI
Neutral,https://www.youtube.com/watch?v=IyRwm7OCRPM
Neutral,https://www.youtube.com/watch?v=zXOWI6YTlEg
Neutral,https://www.youtube.com/watch?v=7Q-Qu1J-3qQ
Neutral,https://www.youtube.com/watch?v=WtPa10H2zm8
Neutral,https://www.youtube.com/watch?v=SVR1CRS0nvg
Neutral,https://www.youtube.com/watch?v=2kuIj47GzDI
Neutral,https://www.youtube.com/watch?v=0AxW73jYkyg
